,user_id,home_pg,search_pg,payment_pg,confirmation_pg
27837,365840,1,0,0,0
27838,947268,1,0,0,0
27839,266104,1,0,0,0
27840,719796,1,0,0,0
27841,936363,1,1,0,0
27842,658387,1,0,0,0
27843,70345,1,1,1,0
27844,979154,1,0,0,0
27845,835675,1,0,0,0
27846,183157,1,0,0,0
27847,327307,1,1,0,0
27848,68671,1,1,1,0
27849,622869,1,1,1,0
27850,458575,1,1,1,0
27851,591684,1,1,0,0
27852,66957,1,1,0,0
27853,33915,1,1,0,0
27854,37615,1,1,0,0
27855,92511,1,1,0,0
27856,687764,1,0,0,0
27857,608030,1,1,0,0
27858,492150,1,0,0,0
27859,744659,1,0,0,0
27860,792878,1,0,0,0
27861,955193,1,1,0,0
27862,770567,1,0,0,0
27863,81731,1,0,0,0
27864,200169,1,1,0,0
27865,381427,1,0,0,0
27866,491702,1,1,0,0
27867,795037,1,1,0,0
27868,105721,1,0,0,0
27869,995947,1,1,0,0
27870,818301,1,0,0,0
27871,128238,1,0,0,0
27872,842569,1,1,0,0
27873,320926,1,0,0,0
27874,276216,1,0,0,0
27875,339170,1,0,0,0
27876,568670,1,1,1,1
27877,4058,1,1,0,0
27878,760374,1,0,0,0
27879,130940,1,0,0,0
27880,164822,1,1,0,0
27881,802139,1,1,0,0
27882,453734,1,1,0,0
27883,322149,1,0,0,0
27884,515515,1,1,0,0
27885,119028,1,1,1,0
27886,502345,1,0,0,0
27887,155954,1,0,0,0
27888,822578,1,0,0,0
27889,251632,1,0,0,0
27890,798866,1,1,0,0
27891,109504,1,1,0,0
27892,451626,1,1,0,0
27893,879674,1,0,0,0
27894,776532,1,0,0,0
27895,51061,1,1,0,0
27896,712915,1,0,0,0
27897,285321,1,0,0,0
27898,784037,1,0,0,0
27899,49750,1,1,0,0
27900,226786,1,0,0,0
27901,109623,1,1,0,0
27902,738070,1,0,0,0
27903,219029,1,1,0,0
27904,405270,1,0,0,0
27905,704963,1,0,0,0
27906,657705,1,0,0,0
27907,458090,1,0,0,0
27908,239049,1,0,0,0
27909,366874,1,0,0,0
27910,97037,1,1,0,0
27911,115142,1,0,0,0
27912,232809,1,0,0,0
27913,525195,1,0,0,0
27914,919195,1,0,0,0
27915,208499,1,0,0,0
27916,351872,1,1,0,0
27917,715379,1,1,0,0
27918,115334,1,0,0,0
27919,995867,1,1,0,0
27920,89144,1,0,0,0
27921,448972,1,0,0,0
27922,74476,1,1,0,0
27923,495821,1,0,0,0
27924,96679,1,1,0,0
27925,373311,1,0,0,0
27926,559816,1,1,1,0
27927,743591,1,0,0,0
27928,706125,1,0,0,0
27929,185062,1,1,0,0
27930,757973,1,0,0,0
27931,22996,1,1,0,0
27932,318106,1,0,0,0
27933,367806,1,0,0,0
27934,739265,1,1,0,0
27935,368767,1,1,0,0
27936,835209,1,0,0,0
27937,516313,1,1,0,0
27938,88770,1,0,0,0
27939,750570,1,1,0,0
27940,435962,1,0,0,0
27941,286999,1,1,0,0
27942,616259,1,1,0,0
27943,960981,1,1,0,0
27944,389627,1,1,1,0
27945,996224,1,0,0,0
27946,994721,1,1,0,0
27947,85726,1,0,0,0
27948,384543,1,1,1,0
27949,869666,1,1,0,0
27950,208180,1,1,0,0
27951,986699,1,0,0,0
27952,612651,1,1,0,0
27953,562956,1,0,0,0
27954,822272,1,0,0,0
27955,754295,1,0,0,0
27956,944223,1,0,0,0
27957,979346,1,0,0,0
27958,786386,1,0,0,0
27959,721733,1,0,0,0
27960,205963,1,0,0,0
27961,213808,1,0,0,0
27962,337943,1,0,0,0
27963,780588,1,1,0,0
27964,530802,1,0,0,0
27965,193916,1,1,0,0
27966,198214,1,1,0,0
27967,584523,1,1,0,0
27968,136194,1,1,0,0
27969,554274,1,1,0,0
27970,653197,1,0,0,0
27971,927754,1,0,0,0
27972,997271,1,1,0,0
27973,951033,1,1,0,0
27974,494110,1,0,0,0
27975,732566,1,1,0,0
27976,454072,1,0,0,0
27977,511167,1,1,0,0
27978,851569,1,1,0,0
27979,635323,1,1,1,0
27980,199663,1,0,0,0
27981,18260,1,1,0,0
27982,915642,1,0,0,0
27983,591721,1,1,0,0
27984,575672,1,1,0,0
27985,578884,1,0,0,0
27986,931782,1,1,0,0
27987,673851,1,0,0,0
27988,417511,1,0,0,0
27989,638352,1,0,0,0
27990,734574,1,1,0,0
27991,179217,1,0,0,0
27992,813609,1,0,0,0
27993,57746,1,0,0,0
27994,203802,1,1,1,0
27995,116843,1,0,0,0
27996,11345,1,1,0,0
27997,303246,1,1,1,0
27998,855408,1,1,0,0
27999,962344,1,1,0,0
28000,252199,1,1,0,0
28001,955572,1,1,1,0
28002,93155,1,0,0,0
28003,707726,1,0,0,0
28004,439979,1,1,0,0
28005,293628,1,1,0,0
28006,44869,1,1,0,0
28007,371594,1,0,0,0
28008,216850,1,0,0,0
28009,929052,1,0,0,0
28010,306693,1,1,0,0
28011,37228,1,0,0,0
28012,645891,1,0,0,0
28013,542952,1,0,0,0
28014,446741,1,0,0,0
28015,94962,1,1,0,0
28016,599952,1,1,0,0
28017,568755,1,1,0,0
28018,6267,1,1,0,0
28019,837902,1,0,0,0
28020,662642,1,1,0,0
28021,222460,1,0,0,0
28022,114601,1,0,0,0
28023,845390,1,0,0,0
28024,686897,1,1,1,0
28025,148456,1,1,0,0
28026,420521,1,1,0,0
28027,202071,1,1,0,0
28028,160329,1,0,0,0
28029,140759,1,0,0,0
28030,665639,1,1,0,0
28031,161091,1,0,0,0
28032,165156,1,1,0,0
28033,257942,1,0,0,0
28034,735301,1,0,0,0
28035,720393,1,1,0,0
28036,29460,1,1,1,0
28037,382026,1,0,0,0
28038,868507,1,0,0,0
28039,530098,1,0,0,0
28040,104963,1,1,0,0
28041,85952,1,0,0,0
28042,544952,1,0,0,0
28043,535600,1,0,0,0
28044,479920,1,1,0,0
28045,811886,1,0,0,0
28046,940673,1,0,0,0
28047,68959,1,0,0,0
28048,741408,1,0,0,0
28049,586301,1,1,0,0
28050,486306,1,0,0,0
28051,266455,1,0,0,0
28052,560592,1,1,0,0
28053,572329,1,1,0,0
28054,690062,1,0,0,0
28055,345005,1,0,0,0
28056,613362,1,1,0,0
28057,708833,1,0,0,0
28058,442956,1,0,0,0
28059,221608,1,1,0,0
28060,307040,1,0,0,0
28061,689136,1,1,0,0
28062,147487,1,0,0,0
28063,552737,1,1,0,0
28064,321529,1,0,0,0
28065,169519,1,0,0,0
28066,126152,1,1,0,0
28067,295622,1,0,0,0
28068,168401,1,0,0,0
28069,337041,1,0,0,0
28070,984678,1,0,0,0
28071,284909,1,1,0,0
28072,664844,1,0,0,0
28073,89895,1,0,0,0
28074,872870,1,1,0,0
28075,275622,1,1,0,0
28076,625858,1,1,0,0
28077,459045,1,1,1,1
28078,344061,1,1,0,0
28079,594145,1,1,0,0
28080,765118,1,0,0,0
28081,140747,1,0,0,0
28082,698304,1,1,0,0
28083,524960,1,0,0,0
28084,443825,1,1,0,0
28085,960595,1,0,0,0
28086,52511,1,0,0,0
28087,927336,1,1,1,0
28088,369885,1,1,0,0
28089,927454,1,0,0,0
28090,969878,1,1,0,0
28091,404431,1,0,0,0
28092,391134,1,0,0,0
28093,383884,1,1,0,0
28094,985981,1,0,0,0
28095,900912,1,1,0,0
28096,787303,1,1,1,0
28097,469163,1,0,0,0
28098,833985,1,0,0,0
28099,582721,1,1,0,0
28100,974285,1,0,0,0
28101,751259,1,1,0,0
28102,274995,1,0,0,0
28103,649307,1,1,0,0
28104,863089,1,1,0,0
28105,785967,1,1,0,0
28106,122182,1,1,0,0
28107,801243,1,1,1,0
28108,869052,1,0,0,0
28109,597353,1,0,0,0
28110,603600,1,1,0,0
28111,94685,1,0,0,0
28112,943733,1,0,0,0
28113,190023,1,0,0,0
28114,380457,1,1,0,0
28115,995280,1,0,0,0
28116,296882,1,1,0,0
28117,210070,1,1,0,0
28118,323820,1,0,0,0
28119,580631,1,0,0,0
28120,501078,1,1,0,0
28121,72046,1,1,0,0
28122,891304,1,0,0,0
28123,753748,1,0,0,0
28124,298753,1,0,0,0
28125,105097,1,0,0,0
28126,825714,1,0,0,0
28127,949722,1,1,1,0
28128,400581,1,0,0,0
28129,303216,1,0,0,0
28130,421575,1,0,0,0
28131,298546,1,0,0,0
28132,423396,1,1,0,0
28133,24987,1,0,0,0
28134,109984,1,0,0,0
28135,299990,1,1,0,0
28136,303471,1,1,0,0
28137,965816,1,1,0,0
28138,529200,1,1,0,0
28139,227405,1,1,0,0
28140,872950,1,0,0,0
28141,233168,1,0,0,0
28142,738759,1,1,1,0
28143,664244,1,0,0,0
28144,75029,1,0,0,0
28145,914755,1,0,0,0
28146,424320,1,1,1,0
28147,479094,1,0,0,0
28148,569907,1,1,0,0
28149,217282,1,0,0,0
28150,268756,1,0,0,0
28151,590479,1,0,0,0
28152,130981,1,0,0,0
28153,394009,1,0,0,0
28154,403164,1,1,1,0
28155,895694,1,0,0,0
28156,494203,1,0,0,0
28157,668826,1,0,0,0
28158,409824,1,0,0,0
28159,318020,1,0,0,0
28160,198898,1,0,0,0
28161,324542,1,0,0,0
28162,351102,1,0,0,0
28163,394835,1,1,0,0
28164,567073,1,0,0,0
28165,222488,1,1,0,0
28166,334098,1,1,0,0
28167,353190,1,1,0,0
28168,716037,1,1,0,0
28169,300798,1,0,0,0
28170,959337,1,0,0,0
28171,440809,1,1,0,0
28172,809861,1,0,0,0
28173,95489,1,0,0,0
28174,784403,1,0,0,0
28175,64826,1,0,0,0
28176,30833,1,0,0,0
28177,243627,1,0,0,0
28178,261,1,0,0,0
28179,866013,1,1,0,0
28180,689526,1,0,0,0
28181,743498,1,1,0,0
28182,176775,1,0,0,0
28183,64564,1,1,0,0
28184,807367,1,1,0,0
28185,240408,1,1,1,0
28186,623313,1,1,0,0
28187,756927,1,0,0,0
28188,675664,1,0,0,0
28189,845613,1,1,0,0
28190,132623,1,1,0,0
28191,347076,1,0,0,0
28192,941849,1,1,0,0
28193,229478,1,1,0,0
28194,315667,1,0,0,0
28195,476025,1,1,0,0
28196,615647,1,1,0,0
28197,77517,1,1,0,0
28198,207727,1,0,0,0
28199,667096,1,1,0,0
28200,438930,1,1,0,0
28201,848695,1,0,0,0
28202,229652,1,0,0,0
28203,280495,1,0,0,0
28204,704617,1,0,0,0
28205,794504,1,0,0,0
28206,318161,1,1,0,0
28207,979651,1,1,0,0
28208,249040,1,1,0,0
28209,507268,1,0,0,0
28210,916955,1,0,0,0
28211,111900,1,1,0,0
28212,565362,1,0,0,0
28213,444384,1,0,0,0
28214,16746,1,0,0,0
28215,85779,1,0,0,0
28216,110504,1,1,0,0
28217,288484,1,0,0,0
28218,223883,1,1,0,0
28219,986019,1,0,0,0
28220,428034,1,0,0,0
28221,427909,1,1,0,0
28222,153989,1,0,0,0
28223,670154,1,1,0,0
28224,39685,1,1,1,0
28225,650279,1,1,1,0
28226,888510,1,0,0,0
28227,483621,1,0,0,0
28228,856966,1,1,0,0
28229,96623,1,1,0,0
28230,435639,1,1,1,1
28231,566097,1,0,0,0
28232,105780,1,0,0,0
28233,698993,1,0,0,0
28234,95276,1,1,0,0
28235,248801,1,1,1,0
28236,30008,1,1,0,0
28237,66088,1,1,0,0
28238,716838,1,0,0,0
28239,792954,1,0,0,0
28240,191056,1,1,0,0
28241,289976,1,1,0,0
28242,694596,1,0,0,0
28243,919909,1,1,0,0
28244,910763,1,1,0,0
28245,344163,1,0,0,0
28246,758399,1,0,0,0
28247,507444,1,1,0,0
28248,679141,1,0,0,0
28249,65235,1,1,1,0
28250,400595,1,0,0,0
28251,72309,1,1,0,0
28252,119502,1,1,0,0
28253,475328,1,1,0,0
28254,508985,1,0,0,0
28255,309802,1,1,0,0
28256,21627,1,1,0,0
28257,314013,1,0,0,0
28258,159670,1,0,0,0
28259,304076,1,0,0,0
28260,353600,1,1,1,0
28261,661820,1,0,0,0
28262,862813,1,0,0,0
28263,190842,1,0,0,0
28264,311743,1,1,0,0
28265,356565,1,1,0,0
28266,888137,1,1,1,0
28267,432878,1,1,0,0
28268,676790,1,0,0,0
28269,961685,1,0,0,0
28270,973417,1,0,0,0
28271,721368,1,1,0,0
28272,582871,1,0,0,0
28273,801236,1,1,0,0
28274,707746,1,0,0,0
28275,742716,1,1,0,0
28276,673029,1,0,0,0
28277,459260,1,1,0,0
28278,225112,1,0,0,0
28279,955850,1,0,0,0
28280,467667,1,1,0,0
28281,737950,1,1,0,0
28282,144704,1,1,0,0
28283,746393,1,1,0,0
28284,638487,1,0,0,0
28285,742843,1,1,0,0
28286,698411,1,0,0,0
28287,354066,1,1,0,0
28288,511608,1,0,0,0
28289,154945,1,0,0,0
28290,412367,1,0,0,0
28291,822497,1,0,0,0
28292,759322,1,1,1,0
28293,490559,1,1,0,0
28294,794638,1,0,0,0
28295,917532,1,0,0,0
28296,294363,1,1,1,1
28297,611501,1,1,1,0
28298,420602,1,1,0,0
28299,711805,1,1,0,0
28300,415057,1,0,0,0
28301,188191,1,1,0,0
28302,995404,1,0,0,0
28303,142143,1,0,0,0
28304,411603,1,1,0,0
28305,111054,1,1,0,0
28306,811606,1,1,0,0
28307,223802,1,0,0,0
28308,32815,1,1,0,0
28309,205249,1,0,0,0
28310,1523,1,0,0,0
28311,555428,1,0,0,0
28312,732594,1,1,0,0
28313,256395,1,0,0,0
28314,175906,1,0,0,0
28315,880410,1,0,0,0
28316,338321,1,1,0,0
28317,657655,1,0,0,0
28318,344741,1,1,0,0
28319,167985,1,1,0,0
28320,129271,1,1,0,0
28321,685301,1,1,0,0
28322,423749,1,0,0,0
28323,959810,1,0,0,0
28324,138315,1,0,0,0
28325,555480,1,1,0,0
28326,723358,1,0,0,0
28327,941470,1,0,0,0
28328,853397,1,1,0,0
28329,38759,1,0,0,0
28330,647837,1,1,0,0
28331,638949,1,0,0,0
28332,402057,1,1,0,0
28333,176185,1,0,0,0
28334,331258,1,1,0,0
28335,454748,1,1,0,0
28336,208824,1,0,0,0
28337,354204,1,1,0,0
28338,928340,1,1,1,0
28339,656958,1,0,0,0
28340,567759,1,1,0,0
28341,383929,1,0,0,0
28342,750562,1,1,0,0
28343,172693,1,1,0,0
28344,478479,1,1,0,0
28345,990041,1,1,0,0
28346,868636,1,0,0,0
28347,27213,1,1,0,0
28348,245540,1,1,0,0
28349,783837,1,0,0,0
28350,372237,1,0,0,0
28351,262941,1,0,0,0
28352,524089,1,0,0,0
28353,77293,1,0,0,0
28354,934876,1,1,0,0
28355,785347,1,1,0,0
28356,309423,1,0,0,0
28357,500333,1,1,0,0
28358,461850,1,0,0,0
28359,297000,1,0,0,0
28360,162440,1,1,0,0
28361,96978,1,1,0,0
28362,129458,1,1,0,0
28363,154131,1,1,1,0
28364,458242,1,1,0,0
28365,456369,1,0,0,0
28366,240771,1,0,0,0
28367,658775,1,1,1,0
28368,57435,1,1,0,0
28369,901966,1,0,0,0
28370,877144,1,0,0,0
28371,494780,1,0,0,0
28372,639329,1,0,0,0
28373,538403,1,1,0,0
28374,199591,1,1,0,0
28375,783083,1,1,0,0
28376,790624,1,1,0,0
28377,531758,1,0,0,0
28378,664191,1,0,0,0
28379,556578,1,0,0,0
28380,354880,1,1,0,0
28381,148198,1,1,1,0
28382,899552,1,1,0,0
28383,452142,1,0,0,0
28384,243257,1,0,0,0
28385,440730,1,1,0,0
28386,201362,1,0,0,0
28387,226369,1,1,0,0
28388,765791,1,0,0,0
28389,55166,1,1,0,0
28390,78790,1,1,0,0
28391,753307,1,0,0,0
28392,772431,1,1,0,0
28393,731412,1,0,0,0
28394,597309,1,0,0,0
28395,989186,1,0,0,0
28396,240265,1,1,0,0
28397,108401,1,0,0,0
28398,595698,1,0,0,0
28399,412730,1,1,1,0
28400,41651,1,1,0,0
28401,602944,1,0,0,0
28402,889305,1,1,0,0
28403,163790,1,0,0,0
28404,390210,1,0,0,0
28405,475651,1,1,1,0
28406,994813,1,1,0,0
28407,477750,1,0,0,0
28408,26746,1,1,1,0
28409,80892,1,1,0,0
28410,705299,1,1,0,0
28411,542207,1,0,0,0
28412,39028,1,1,0,0
28413,691184,1,0,0,0
28414,563567,1,0,0,0
28415,654287,1,1,0,0
28416,876022,1,0,0,0
28417,561140,1,1,1,0
28418,668625,1,0,0,0
28419,85407,1,0,0,0
28420,432964,1,1,0,0
28421,977183,1,0,0,0
28422,486979,1,1,0,0
28423,678381,1,0,0,0
28424,53994,1,1,0,0
28425,507959,1,1,0,0
28426,671659,1,1,1,0
28427,398429,1,0,0,0
28428,914549,1,1,0,0
28429,979737,1,0,0,0
28430,81627,1,1,0,0
28431,829370,1,1,0,0
28432,846177,1,0,0,0
28433,462927,1,1,0,0
28434,930506,1,0,0,0
28435,712835,1,0,0,0
28436,720467,1,0,0,0
28437,691455,1,0,0,0
28438,747580,1,0,0,0
28439,704264,1,0,0,0
28440,263293,1,0,0,0
28441,924776,1,0,0,0
28442,644995,1,0,0,0
28443,204026,1,0,0,0
28444,36527,1,1,0,0
28445,325268,1,1,0,0
28446,997871,1,1,0,0
28447,894524,1,1,1,0
28448,451383,1,1,0,0
28449,582092,1,1,0,0
28450,242866,1,1,0,0
28451,322341,1,0,0,0
28452,131355,1,1,0,0
28453,699476,1,1,0,0
28454,788019,1,0,0,0
28455,823295,1,1,0,0
28456,546680,1,0,0,0
28457,392189,1,1,0,0
28458,410430,1,1,0,0
28459,437124,1,0,0,0
28460,808786,1,0,0,0
28461,654342,1,1,0,0
28462,959642,1,1,0,0
28463,218231,1,1,0,0
28464,84151,1,1,0,0
28465,30256,1,1,0,0
28466,546201,1,1,0,0
28467,70868,1,1,0,0
28468,156357,1,0,0,0
28469,599846,1,0,0,0
28470,944919,1,0,0,0
28471,82217,1,0,0,0
28472,921538,1,0,0,0
28473,504879,1,1,0,0
28474,193925,1,0,0,0
28475,466684,1,1,0,0
28476,472328,1,0,0,0
28477,137055,1,0,0,0
28478,18841,1,1,0,0
28479,749860,1,0,0,0
28480,866196,1,0,0,0
28481,823621,1,1,0,0
28482,582760,1,1,1,0
28483,118687,1,0,0,0
28484,69127,1,0,0,0
28485,726505,1,0,0,0
28486,883026,1,1,0,0
28487,957044,1,1,0,0
28488,898876,1,1,0,0
28489,262343,1,1,1,0
28490,6642,1,1,0,0
28491,63860,1,0,0,0
28492,467323,1,1,0,0
28493,150942,1,1,0,0
28494,770035,1,0,0,0
28495,781563,1,0,0,0
28496,616942,1,0,0,0
28497,937895,1,1,0,0
28498,307969,1,1,0,0
28499,385363,1,0,0,0
28500,611345,1,1,0,0
28501,260970,1,0,0,0
28502,443580,1,1,0,0
28503,674511,1,1,0,0
28504,762239,1,1,1,0
28505,500,1,1,0,0
28506,210687,1,1,0,0
28507,260095,1,1,0,0
28508,650738,1,1,0,0
28509,409702,1,0,0,0
28510,191024,1,1,0,0
28511,228316,1,0,0,0
28512,887936,1,0,0,0
28513,881379,1,0,0,0
28514,413322,1,0,0,0
28515,784168,1,1,0,0
28516,97499,1,1,0,0
28517,958311,1,0,0,0
28518,242080,1,0,0,0
28519,912020,1,0,0,0
28520,243426,1,0,0,0
28521,83269,1,0,0,0
28522,129499,1,0,0,0
28523,968831,1,0,0,0
28524,727823,1,1,0,0
28525,458474,1,0,0,0
28526,959521,1,1,0,0
28527,980047,1,0,0,0
28528,871372,1,0,0,0
28529,147143,1,0,0,0
28530,493766,1,1,0,0
28531,652589,1,1,0,0
28532,760751,1,1,0,0
28533,20555,1,0,0,0
28534,231641,1,0,0,0
28535,928815,1,1,0,0
28536,710221,1,1,0,0
28537,46104,1,1,0,0
28538,502825,1,0,0,0
28539,620552,1,1,0,0
28540,19962,1,1,0,0
28541,661878,1,1,0,0
28542,825597,1,1,1,0
28543,470575,1,1,0,0
28544,259587,1,1,0,0
28545,148174,1,0,0,0
28546,706069,1,1,0,0
28547,777447,1,1,0,0
28548,190691,1,1,0,0
28549,257998,1,0,0,0
28550,888289,1,0,0,0
28551,649929,1,1,0,0
28552,545645,1,0,0,0
28553,703152,1,0,0,0
28554,516674,1,0,0,0
28555,223626,1,0,0,0
28556,197333,1,1,0,0
28557,926460,1,0,0,0
28558,232291,1,1,0,0
28559,135105,1,0,0,0
28560,504456,1,1,0,0
28561,227699,1,1,0,0
28562,115724,1,0,0,0
28563,588118,1,1,0,0
28564,254826,1,0,0,0
28565,785528,1,1,1,0
28566,801993,1,0,0,0
28567,77426,1,0,0,0
28568,395035,1,0,0,0
28569,226142,1,0,0,0
28570,316502,1,0,0,0
28571,430875,1,0,0,0
28572,313721,1,1,0,0
28573,984043,1,1,0,0
28574,557650,1,1,0,0
28575,304070,1,1,1,0
28576,975775,1,1,0,0
28577,87829,1,0,0,0
28578,360427,1,0,0,0
28579,599141,1,0,0,0
28580,888296,1,0,0,0
28581,184543,1,0,0,0
28582,128481,1,0,0,0
28583,966073,1,1,0,0
28584,862244,1,1,0,0
28585,169610,1,0,0,0
28586,19671,1,1,0,0
28587,301935,1,1,1,0
28588,18425,1,1,0,0
28589,336487,1,1,0,0
28590,248231,1,0,0,0
28591,880747,1,0,0,0
28592,950250,1,0,0,0
28593,507420,1,0,0,0
28594,10367,1,0,0,0
28595,17637,1,1,0,0
28596,723491,1,0,0,0
28597,365402,1,1,0,0
28598,416349,1,1,0,0
28599,202675,1,1,0,0
28600,993084,1,0,0,0
28601,22123,1,1,0,0
28602,582927,1,0,0,0
28603,341167,1,0,0,0
28604,413366,1,1,0,0
28605,958245,1,1,0,0
28606,553878,1,1,0,0
28607,852535,1,0,0,0
28608,540603,1,1,0,0
28609,303646,1,1,0,0
28610,734767,1,0,0,0
28611,103695,1,0,0,0
28612,9265,1,0,0,0
28613,800537,1,0,0,0
28614,902051,1,0,0,0
28615,458712,1,1,0,0
28616,266730,1,1,0,0
28617,880993,1,0,0,0
28618,939366,1,1,0,0
28619,94171,1,0,0,0
28620,129429,1,0,0,0
28621,371597,1,1,0,0
28622,11355,1,0,0,0
28623,605779,1,0,0,0
28624,732072,1,1,0,0
28625,567719,1,1,0,0
28626,907569,1,1,0,0
28627,890516,1,0,0,0
28628,427348,1,1,1,0
28629,382254,1,0,0,0
28630,679560,1,1,0,0
28631,316509,1,1,0,0
28632,523428,1,0,0,0
28633,872653,1,1,0,0
28634,936552,1,0,0,0
28635,666123,1,0,0,0
28636,151244,1,0,0,0
28637,788914,1,0,0,0
28638,421249,1,1,0,0
28639,43995,1,0,0,0
28640,214918,1,0,0,0
28641,414140,1,0,0,0
28642,483793,1,0,0,0
28643,555493,1,0,0,0
28644,149683,1,0,0,0
28645,764834,1,0,0,0
28646,86024,1,0,0,0
28647,380095,1,1,0,0
28648,940187,1,1,0,0
28649,793061,1,0,0,0
28650,695792,1,0,0,0
28651,284132,1,1,0,0
28652,162145,1,0,0,0
28653,929409,1,0,0,0
28654,997839,1,0,0,0
28655,6301,1,0,0,0
28656,677712,1,0,0,0
28657,157968,1,1,0,0
28658,69760,1,0,0,0
28659,553800,1,0,0,0
28660,529338,1,1,1,0
28661,823467,1,0,0,0
28662,346549,1,1,0,0
28663,107159,1,1,0,0
28664,44290,1,1,0,0
28665,541636,1,0,0,0
28666,58991,1,1,0,0
28667,827658,1,1,0,0
28668,469606,1,1,0,0
28669,275018,1,1,0,0
28670,827118,1,0,0,0
28671,799884,1,1,0,0
28672,312183,1,1,0,0
28673,759454,1,1,1,0
28674,52002,1,0,0,0
28675,539618,1,1,1,0
28676,53982,1,0,0,0
28677,755503,1,0,0,0
28678,233576,1,0,0,0
28679,939489,1,0,0,0
28680,11700,1,1,0,0
28681,696369,1,0,0,0
28682,908281,1,1,0,0
28683,853882,1,1,0,0
28684,195697,1,1,0,0
28685,161470,1,1,0,0
28686,50172,1,1,0,0
28687,147612,1,1,1,0
28688,370410,1,0,0,0
28689,573614,1,1,0,0
28690,291977,1,0,0,0
28691,725837,1,0,0,0
28692,181328,1,0,0,0
28693,256912,1,0,0,0
28694,615334,1,0,0,0
28695,406506,1,0,0,0
28696,171785,1,0,0,0
28697,820289,1,1,0,0
28698,441214,1,1,0,0
28699,525875,1,0,0,0
28700,886463,1,0,0,0
28701,449718,1,1,0,0
28702,602003,1,1,0,0
28703,379204,1,0,0,0
28704,906817,1,0,0,0
28705,625875,1,1,0,0
28706,352128,1,1,0,0
28707,589379,1,0,0,0
28708,236512,1,1,0,0
28709,831301,1,0,0,0
28710,255685,1,0,0,0
28711,677589,1,1,0,0
28712,962941,1,1,0,0
28713,726539,1,0,0,0
28714,660212,1,0,0,0
28715,528166,1,1,0,0
28716,787785,1,1,0,0
28717,487009,1,0,0,0
28718,241360,1,1,0,0
28719,693277,1,0,0,0
28720,999397,1,0,0,0
28721,222813,1,1,0,0
28722,597551,1,0,0,0
28723,330873,1,1,0,0
28724,462984,1,0,0,0
28725,542520,1,1,0,0
28726,178563,1,0,0,0
28727,894828,1,1,0,0
28728,880587,1,0,0,0
28729,424827,1,1,1,0
28730,819013,1,0,0,0
28731,866242,1,1,0,0
28732,224224,1,0,0,0
28733,885518,1,1,0,0
28734,992016,1,0,0,0
28735,243239,1,0,0,0
28736,787742,1,0,0,0
28737,811840,1,0,0,0
28738,30296,1,1,0,0
28739,512612,1,1,0,0
28740,117104,1,1,0,0
28741,39833,1,1,0,0
28742,189498,1,0,0,0
28743,774900,1,1,0,0
28744,935042,1,1,1,0
28745,7354,1,0,0,0
28746,671009,1,1,0,0
28747,153094,1,1,0,0
28748,124894,1,1,0,0
28749,682267,1,0,0,0
28750,265310,1,1,1,0
28751,520838,1,1,0,0
28752,196423,1,1,0,0
28753,112073,1,1,0,0
28754,568586,1,0,0,0
28755,72184,1,1,0,0
28756,629375,1,1,0,0
28757,897702,1,0,0,0
28758,570165,1,0,0,0
28759,454565,1,0,0,0
28760,77588,1,1,0,0
28761,338824,1,1,0,0
28762,924220,1,0,0,0
28763,679942,1,0,0,0
28764,73043,1,1,0,0
28765,291083,1,0,0,0
28766,133718,1,1,0,0
28767,204581,1,1,0,0
28768,448011,1,1,1,0
28769,577127,1,1,0,0
28770,577760,1,0,0,0
28771,43970,1,1,0,0
28772,246495,1,1,0,0
28773,449565,1,0,0,0
28774,544724,1,0,0,0
28775,910791,1,0,0,0
28776,501801,1,0,0,0
28777,845709,1,0,0,0
28778,620999,1,0,0,0
28779,881289,1,0,0,0
28780,939507,1,1,0,0
28781,907912,1,0,0,0
28782,88050,1,0,0,0
28783,489324,1,1,0,0
28784,376288,1,1,0,0
28785,719857,1,0,0,0
28786,10297,1,1,1,0
28787,227364,1,1,0,0
28788,835328,1,1,0,0
28789,273766,1,1,0,0
28790,310673,1,1,0,0
28791,581907,1,1,0,0
28792,304330,1,1,0,0
28793,210431,1,0,0,0
28794,788138,1,0,0,0
28795,330720,1,0,0,0
28796,556686,1,0,0,0
28797,41770,1,1,0,0
28798,421277,1,0,0,0
28799,310351,1,1,0,0
28800,745175,1,1,0,0
28801,892830,1,0,0,0
28802,175363,1,0,0,0
28803,306405,1,0,0,0
28804,754033,1,1,0,0
28805,484596,1,1,0,0
28806,74069,1,1,0,0
28807,999291,1,0,0,0
28808,206786,1,1,0,0
28809,290488,1,0,0,0
28810,514114,1,1,0,0
28811,481689,1,0,0,0
28812,604139,1,1,0,0
28813,602518,1,1,0,0
28814,193304,1,0,0,0
28815,558140,1,0,0,0
28816,260277,1,0,0,0
28817,724739,1,1,0,0
28818,899276,1,1,0,0
28819,913258,1,0,0,0
28820,132965,1,0,0,0
28821,758342,1,1,0,0
28822,577686,1,0,0,0
28823,977362,1,1,0,0
28824,888238,1,1,0,0
28825,106410,1,1,0,0
28826,337124,1,0,0,0
28827,767856,1,0,0,0
28828,480244,1,1,0,0
28829,601499,1,1,0,0
28830,449768,1,0,0,0
28831,460635,1,0,0,0
28832,331364,1,1,0,0
28833,988827,1,0,0,0
28834,679240,1,1,0,0
